MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
M24C04-RMC6TG,STMicroelectronics,IC EEPROM 4KBIT I2C 8UFDFPN,memory,6127,0.28,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/5c/01/ff/33/d7/4b/00/DM00071277.pdf/files/DM00071277.pdf/jcr:content/translations/en.DM00071277.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C04-RMC6TG/3087698,900 ns,400 kHz,Not Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C04-RMN6P,STMicroelectronics,IC EEPROM 4KBIT I2C 400KHZ 8SOIC,memory,6754,0.23,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/5c/01/ff/33/d7/4b/00/DM00071277.pdf/files/DM00071277.pdf/jcr:content/translations/en.DM00071277.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C04-RMN6P/1663571,900 ns,400 kHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C04-RMN6TP,STMicroelectronics,IC EEPROM 4KBIT I2C 400KHZ 8SOIC,memory,9360,0.21,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/5c/01/ff/33/d7/4b/00/DM00071277.pdf/files/DM00071277.pdf/jcr:content/translations/en.DM00071277.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C04-RMN6TP/1663572,900 ns,400 kHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C04-WMN6P,STMicroelectronics,IC EEPROM 4KBIT I2C 400KHZ 8SOIC,memory,5647,0.23,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/5c/01/ff/33/d7/4b/00/DM00071277.pdf/files/DM00071277.pdf/jcr:content/translations/en.DM00071277.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C04-WMN6P/1663576,900 ns,400 kHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C04-WMN6TP,STMicroelectronics,IC EEPROM 4KBIT I2C 400KHZ 8SOIC,memory,19602,0.19,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/2f/5c/01/ff/33/d7/4b/00/DM00071277.pdf/files/DM00071277.pdf/jcr:content/translations/en.DM00071277.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C04-WMN6TP/934083,900 ns,400 kHz,Verified,,EEPROM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C08-DRDW3TP/K,STMicroelectronics,IC EEPROM 8KBIT I2C 1MHZ 8TSSOP,memory,8090,0.46,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/d0/a4/b1/a4/e2/77/47/d5/DM00106099.pdf/files/DM00106099.pdf/jcr:content/translations/en.DM00106099.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-DRDW3TP-K/5283404,450 ns,1 MHz,Verified,Automotive,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.7V ~ 5.5V,4ms
M24C08-DRMF3TG/K,STMicroelectronics,IC EEPROM 8KBIT I2C 1MHZ 8MLP,memory,3625,0.49,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/d0/a4/b1/a4/e2/77/47/d5/DM00106099.pdf/files/DM00106099.pdf/jcr:content/translations/en.DM00106099.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-DRMF3TG-K/5175409,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.7V ~ 5.5V,4ms
M24C08-FCT6TP/T,STMicroelectronics,IC EEPROM 8KBIT I2C 4WLCSP,memory,4500,0.36,"4-XFBGA, WLCSP",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-FCT6TP-T/4959846,900 ns,400 kHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C08-FMC6TG,STMicroelectronics,IC EEPROM 8KBIT I2C 8UFDFPN,memory,12196,0.32,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-FMC6TG/4729284,900 ns,400 kHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C08-FMN6TP,STMicroelectronics,IC EEPROM 8KBIT I2C 400KHZ 8SOIC,memory,11128,0.23,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-FMN6TP/4729285,900 ns,400 kHz,Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C08-RDW6TP,STMicroelectronics,IC EEPROM 8KBIT I2C 8TSSOP,memory,13120,0.25,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-RDW6TP/1663579,900 ns,400 kHz,Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C08-RMC6TG,STMicroelectronics,IC EEPROM 8KBIT I2C 8UFDFPN,memory,11537,0.32,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-RMC6TG/3087700,900 ns,400 kHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C08-RMN6TP,STMicroelectronics,IC EEPROM 8KBIT I2C 400KHZ 8SOIC,memory,15279,0.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-RMN6TP/1663582,900 ns,400 kHz,Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C08-WDW6TP,STMicroelectronics,IC EEPROM 8KBIT I2C 8TSSOP,memory,5971,0.25,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-WDW6TP/1663585,900 ns,400 kHz,Not Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C08-WMN6TP,STMicroelectronics,IC EEPROM 8KBIT I2C 400KHZ 8SOIC,memory,4569,0.22,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/cc/f5/a5/01/6f/4b/47/d2/DM00070057.pdf/files/DM00070057.pdf/jcr:content/translations/en.DM00070057.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C08-WMN6TP/699574,900 ns,400 kHz,Verified,,EEPROM,I2C,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C16-DFCU6TP/K,STMicroelectronics,IC EEPROM 16KBIT I2C 4WLCSP,memory,4149,0.34,"4-XFBGA, WLCSP",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/53/b5/f0/fa/b7/13/45/ee/DM00120211.pdf/files/DM00120211.pdf/jcr:content/translations/en.DM00120211.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-DFCU6TP-K/5175410,450 ns,1 MHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C16-DRMF3TG/K,STMicroelectronics,IC EEPROM 16KBIT I2C 8MLP,memory,9943,0.57,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/e0/9f/77/c0/51/7d/48/3d/DM00101826.pdf/files/DM00101826.pdf/jcr:content/translations/en.DM00101826.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-DRMF3TG-K/5175411,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.7V ~ 5.5V,4ms
M24C16-DRMN3TP/K,STMicroelectronics,IC EEPROM 16KBIT I2C 8SOIC,memory,10962,0.52,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/e0/9f/77/c0/51/7d/48/3d/DM00101826.pdf/files/DM00101826.pdf/jcr:content/translations/en.DM00101826.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-DRMN3TP-K/5283407,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.7V ~ 5.5V,4ms
M24C16-FDW6TP,STMicroelectronics,IC EEPROM 16KBIT I2C 8TSSOP,memory,4741,0.27,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-FDW6TP/4729286,900 ns,400 kHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C16-FMC6TG,STMicroelectronics,IC EEPROM 16KBIT I2C 8UFDFPN,memory,1114,0.35,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-FMC6TG/4729287,900 ns,400 kHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C16-FMH6TG,STMicroelectronics,IC EEPROM 16KBIT I2C 5UFDFPN,memory,68641,0.36,5-UFDFN,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-FMH6TG/4572742,900 ns,400 kHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C16-FMN6TP,STMicroelectronics,IC EEPROM 16KBIT I2C 8SOIC,memory,2313,0.25,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-FMN6TP/4357384,900 ns,400 kHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C16-RDW6TP,STMicroelectronics,IC EEPROM 16KBIT I2C 8TSSOP,memory,6955,0.27,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-RDW6TP/1663591,900 ns,400 kHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C16-RMC6TG,STMicroelectronics,IC EEPROM 16KBIT I2C 8UFDFPN,memory,3510,0.35,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-RMC6TG/3087702,900 ns,400 kHz,Not Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C16-RMN6TP,STMicroelectronics,IC EEPROM 16KBIT I2C 8SOIC,memory,2500,0.25,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-RMN6TP/1663593,900 ns,400 kHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C16-WMN6P,STMicroelectronics,IC EEPROM 16KBIT I2C 8SOIC,memory,9409,0.28,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-WMN6P/1663598,900 ns,400 kHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C16-WMN6TP,STMicroelectronics,IC EEPROM 16KBIT I2C 400KHZ 8SO,memory,19373,0.25,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/a2/2d/80/cb/91/59/43/9a/DM00061111.pdf/files/DM00061111.pdf/jcr:content/translations/en.DM00061111.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C16-WMN6TP/1007246,900 ns,400 kHz,Verified,,EEPROM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C32-DRDW8TP/K,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8TSSOP,memory,17450,0.43,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/f0/33/3c/69/c8/77/43/e7/DM00157642.pdf/files/DM00157642.pdf/jcr:content/translations/en.DM00157642.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-DRDW8TP-K/5175400,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 105°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C32-DRMF3TG/K,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8MLP,memory,8638,0.83,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/group3/bc/64/de/4c/14/d3/44/fe/DM00058617/files/DM00058617.pdf/jcr:content/translations/en.DM00058617.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-DRMF3TG-K/5175412,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C32-DRMN8TP/K,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8SOIC,memory,16810,0.36,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/f0/33/3c/69/c8/77/43/e7/DM00157642.pdf/files/DM00157642.pdf/jcr:content/translations/en.DM00157642.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-DRMN8TP-K/5175401,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 105°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C32-FDW6TP,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8TSSOP,memory,2072,0.33,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/80/4e/8c/54/f2/63/4c/4a/CD00001012.pdf/files/CD00001012.pdf/jcr:content/translations/en.CD00001012.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-FDW6TP/3455573,450 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C32-FMN6TP,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8SOIC,memory,21895,0.32,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/80/4e/8c/54/f2/63/4c/4a/CD00001012.pdf/files/CD00001012.pdf/jcr:content/translations/en.CD00001012.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-FMN6TP/4729288,450 ns,1 MHz,Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C32-RDW6TP,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8TSSOP,memory,13172,0.32,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/80/4e/8c/54/f2/63/4c/4a/CD00001012.pdf/files/CD00001012.pdf/jcr:content/translations/en.CD00001012.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-RDW6TP/1663599,450 ns,1 MHz,Not Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
M24C32-WMN6TP,STMicroelectronics,IC EEPROM 32KBIT I2C 1MHZ 8SOIC,memory,9949,0.29,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Not For New Designs,https://www.st.com/content/ccc/resource/technical/document/datasheet/80/4e/8c/54/f2/63/4c/4a/CD00001012.pdf/files/CD00001012.pdf/jcr:content/translations/en.CD00001012.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C32-WMN6TP/934070,450 ns,1 MHz,Verified,,EEPROM,I2C,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
M24C64-DFCT6TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8WLCSP,memory,30257,0.64,"8-XFBGA, WLCSP",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/5c/df/52/a5/15/f2/48/bd/CD00259166.pdf/files/CD00259166.pdf/jcr:content/translations/en.CD00259166.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DFCT6TP-K/4428859,450 ns,1 MHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C64-DFMC6TG,STMicroelectronics,IC EEPROM 64KBIT I2C 8UFDFPN,memory,13424,0.54,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/5c/df/52/a5/15/f2/48/bd/CD00259166.pdf/files/CD00259166.pdf/jcr:content/translations/en.CD00259166.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DFMC6TG/3087705,450 ns,1 MHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C64-DFMN6TP,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8SOIC,memory,4319,0.42,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/5c/df/52/a5/15/f2/48/bd/CD00259166.pdf/files/CD00259166.pdf/jcr:content/translations/en.CD00259166.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DFMN6TP/3087706,450 ns,1 MHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C64-DRDW3TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8TSSOP,memory,19389,0.92,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/fb/a8/54/5c/60/09/4e/cd/DM00051766.pdf/files/DM00051766.pdf/jcr:content/translations/en.DM00051766.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DRDW3TP-K/4729230,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C64-DRDW8TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8TSSOP,memory,4010,0.44,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/2b/d0/60/68/e0/38/41/6b/DM00155869.pdf/files/DM00155869.pdf/jcr:content/translations/en.DM00155869.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DRDW8TP-K/5175402,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 105°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C64-DRMF3TG/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8MLP,memory,17948,0.92,8-WFDFN Exposed Pad,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/fb/a8/54/5c/60/09/4e/cd/DM00051766.pdf/files/DM00051766.pdf/jcr:content/translations/en.DM00051766.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DRMF3TG-K/5175413,450 ns,1 MHz,Not Verified,Automotive,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C64-DRMN3TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8SOIC,memory,13143,0.92,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/fb/a8/54/5c/60/09/4e/cd/DM00051766.pdf/files/DM00051766.pdf/jcr:content/translations/en.DM00051766.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DRMN3TP-K/4729231,450 ns,1 MHz,Verified,Automotive,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C64-DRMN8TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 8SOIC,memory,5608,0.45,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/2b/d0/60/68/e0/38/41/6b/DM00155869.pdf/files/DM00155869.pdf/jcr:content/translations/en.DM00155869.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-DRMN8TP-K/5175403,450 ns,1 MHz,Verified,Automotive,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 105°C (TA),AEC-Q100,,EEPROM,1.8V ~ 5.5V,4ms
M24C64-FCS6TP/K,STMicroelectronics,IC EEPROM 64KBIT I2C 1MHZ 5WLCSP,memory,6820,0.66,"5-UFBGA, WLCSP",Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/5c/df/52/a5/15/f2/48/bd/CD00259166.pdf/files/CD00259166.pdf/jcr:content/translations/en.CD00259166.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-FCS6TP-K/3455574,450 ns,1 MHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
M24C64-FMH6TG,STMicroelectronics,IC EEPROM 64KBIT I2C 5UFDFPN,memory,35979,0.39,5-UFDFN,Surface Mount,Active,https://www.st.com/content/ccc/resource/technical/document/datasheet/5c/df/52/a5/15/f2/48/bd/CD00259166.pdf/files/CD00259166.pdf/jcr:content/translations/en.CD00259166.pdf,https://www.digikey.com/en/products/detail/stmicroelectronics/M24C64-FMH6TG/7348332,450 ns,1 MHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.7V ~ 5.5V,5ms
