MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Clock Frequency,Current - Output Source/Sink,DigiKey Programmable,Features,Grade,Interface,Interrupt Output,Number of I/O,Number of Outputs,Operating Temperature,Output Type,Qualification,Series,Voltage - Input,Voltage - Output,Voltage - Supply
ADP4000JCPZ-REEL,onsemi,IC REG CONV VR11 6OUT 48LFCSP,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.05,"48-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/ADP4000JCPZ-REEL/1961034,"Converter, Intel VR11, VR11.1",,,,,,,,,6,0°C ~ 85°C,,,,4.7V ~ 5.75V,0.38V ~ 1.8V,
ADP4100JCPZ-REEL,onsemi,IC REG CONV VR11 6OUT 48LFCSP,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.89,"48-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/ADP4100JCPZ-REEL/1961036,"Converter, Intel VR11, VR11.1",,,,,,,,,6,0°C ~ 85°C,,,,4.7V ~ 5.75V,0.38V ~ 1.6V,
ADP4101JCPZ-REEL,onsemi,IC CTLR VR11.1 6PH 48LFCSP,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.89,"48-VFQFN Exposed Pad, CSP",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/adp4100-d.pdf,https://www.digikey.com/en/products/detail/onsemi/ADP4101JCPZ-REEL/2305481,,,,,,,,,,,,,,,,,
ADP5587ACBZ-R7,Analog Devices Inc.,IC XPNDR 400KHZ I2C 25WLCSP,pmic-voltage-regulators-dc-dc-switching-regulators,1502,3.8,"25-UFBGA, WLCSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADP5587.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADP5587ACBZ-R7/2342736,,400 kHz,,Not Verified,"Keypad Controller, POR",,I2C,Yes,18,,-40°C ~ 85°C,Open Drain,,,,,1.65V ~ 3.6V
ADP5587ACPZ-1-R7,Analog Devices Inc.,IC XPNDR 400KHZ I2C 24LFCSP,pmic-voltage-regulators-dc-dc-switching-regulators,1152,3.8,"24-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADP5587.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADP5587ACPZ-1-R7/2742201,,400 kHz,,Not Verified,"Keypad Controller, POR",,I2C,Yes,18,,-40°C ~ 85°C,Open Drain,,,,,1.65V ~ 3.6V
ADP5587ACPZ-R7,Analog Devices Inc.,IC XPNDR 400KHZ I2C 24LFCSP,pmic-voltage-regulators-dc-dc-switching-regulators,5980,3.8,"24-WFQFN Exposed Pad, CSP",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/ADP5587.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/ADP5587ACPZ-R7/2237731,,400 kHz,,Not Verified,"Keypad Controller, POR",,I2C,Yes,18,,-40°C ~ 85°C,Open Drain,,,,,1.65V ~ 3.6V
AL3565DA-7,Diodes Incorporated,LED BACKLIGHT HANDHELD U-QFN3030,pmic-voltage-regulators-dc-dc-switching-controllers,564,1.16,16-UFQFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AL3565.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AL3565DA-7/21325669,"Converter, AMOLED Display",,,,,,,,,3,-40°C ~ 85°C (TA),,,,2.9V ~ 4.8V,Programmable,
AP2113AMTR-G1,Diodes Incorporated,IC REG LDO DC FAN 1OUT 8SO,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.41905,-,Surface Mount,Obsolete,https://www.diodes.com/assets/Datasheets/AP2113.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP2113AMTR-G1/4470748,"LDO, DC Fan",,,,,,,,,1,-40°C ~ 85°C,,,,2.5V ~ 5.5V,1.6V ~ 5.3V,
AP2113BMTR-G1,Diodes Incorporated,IC REG LDO DC FAN 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.15571,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.diodes.com/assets/Datasheets/AP2113.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP2113BMTR-G1/4470749,"LDO, DC Fan",,,,,,,,,1,-40°C ~ 85°C (TA),,,,2.5V ~ 5.5V,1.6V,
AP2113MTR-G1,Diodes Incorporated,IC REG LDO DC FAN 1OUT 8SOIC,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.15571,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.diodes.com/assets/Datasheets/AP2113.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP2113MTR-G1/4470750,"LDO, DC Fan",,,,,,,,,1,-40°C ~ 85°C,,,,2.5V ~ 5.5V,1.6V ~ 5.3V,
AP2303MPTR-G1,Diodes Incorporated,IC REG CONV DDR 1OUT 8SO,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.0,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,https://www.diodes.com/assets/Datasheets/AP2303.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP2303MPTR-G1/4966967,"Converter, DDR",,,,,,,,,1,-40°C ~ 85°C,,,,1.2V ~ 5.5V,0.6V ~ 2.75V,
AP7368D-09RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,4895,0.4,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-09RS4-7/17874915,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,0.9V,
AP7368D-10RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,5000,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-10RS4-7/17874735,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,1V,
AP7368D-12RS4-7,Diodes Incorporated,LDO CMOS HICURR X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,4446,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-12RS4-7/15995289,"LDO, Cameras, Wireless Devices",,,,,,,,,1,-40°C ~ 85°C (TA),,,,1.7V ~ 5.5V,1.2V,
AP7368D-15RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,4950,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-15RS4-7/17874473,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,1.5V,
AP7368D-18RS4-7,Diodes Incorporated,LDO CMOS HICURR X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,4404,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-18RS4-7/15995290,"LDO, Cameras, Wireless Devices",,,,,,,,,1,-40°C ~ 85°C (TA),,,,1.7V ~ 5.5V,1.8V,
AP7368D-25RS4-7,Diodes Incorporated,LDO CMOS HICURR X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,4534,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-25RS4-7/15995286,"LDO, Cameras, Wireless Devices",,,,,,,,,1,-40°C ~ 85°C (TA),,,,1.7V ~ 5.5V,2.5V,
AP7368D-28RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,3855,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-28RS4-7/17874519,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,2.8V,
AP7368D-30RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,5000,0.35,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-30RS4-7/17874442,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,3V,
AP7368D-33RS4-7,Diodes Incorporated,LDO CMOS HiCurr X1-DFN1612-8 T&R,pmic-voltage-regulators-dc-dc-switching-controllers,3633,0.4,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.diodes.com/assets/Datasheets/AP7368.pdf,https://www.digikey.com/en/products/detail/diodes-incorporated/AP7368D-33RS4-7/17874438,"LDO, Cameras, Wireless Devices",,,,,Automotive,,,,1,-40°C ~ 85°C (TA),,AEC-Q100,,5.5V,3.3V,
AS1339-BWLT,ams-OSRAM USA INC.,IC REG CONV WCDMA 2OUT 16WLP,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.69,"16-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/878/AS1339.pdf,https://www.digikey.com/en/products/detail/ams-osram-usa-inc/AS1339-BWLT/2333581,"Converter, WCDMA, NCDMA Power Amplifier Applications",,,,,,,,,2,-40°C ~ 85°C,,,,2.7V ~ 5.5V,0.8V ~ 3.85V,
ASP0800JCPZ-RL,onsemi,8 PHASE VR11.1 CONTROLLER,pmic-voltage-regulators-dc-dc-switching-controllers,20350,1.4,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ASP0800JCPZ-RL/12104604,,,,,,,,,,,,,,*,,,
BD3533FVM-TR,Rohm Semiconductor,IC REG CONV DDR 1OUT 8MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,390,3.01,"8-VSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Not For New Designs,https://www.rohm.com/datasheet?p=BD3533FVM&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD3533FVM-TR/2673738,"Converter, DDR",,,,,,,,,1,-20°C ~ 100°C,,,,2.7V ~ 5.5V,0.75V ~ 1.25V,
BD3533HFN-TR,Rohm Semiconductor,IC REG CONV DDR 1OUT 8HSON,pmic-voltage-regulators-dc-dc-switching-controllers,0,1.60776,8-PowerUDFN,Surface Mount,Not For New Designs,,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD3533HFN-TR/10444071,"Converter, DDR Bus Termination Regulator",,,,,,,,,1,-20°C ~ 100°C,,,,2.7V ~ 5.5V,Multiple,
BD35390FJ-E2,Rohm Semiconductor,IC REG CONV DDR 1OUT 8SOP-J,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.693,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD35390FJ&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD35390FJ-E2/10444017,"Converter, DDR Bus Termination Regulator",,,,,,,,,1,-30°C ~ 100°C,,,,2.7V ~ 5.5V,Multiple,
BD35395FJ-ME2,Rohm Semiconductor,IC REG CONV DDR 1OUT 8SOP-J,pmic-voltage-regulators-dc-dc-switching-controllers,1223,1.67,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD35395FJ-M&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD35395FJ-ME2/5720886,"Converter, DDR SDRAM",,,,,,,,,1,-40°C ~ 105°C,,,,2.7V ~ 5.5V,Adjustable,
BD3539FVM-TR,Rohm Semiconductor,IC REG CONV DDR BUS 1OUT 8MSOP,pmic-voltage-regulators-dc-dc-switching-controllers,0,2.75,"8-VSSOP, 8-MSOP (0.110"", 2.80mm Width)",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD3539FVM&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD3539FVM-TR/4004068,"Converter, DDR Bus Termination Regulator",,,,,,,,,1,-30°C ~ 100°C,,,,2.7V ~ 5.5V,Adjustable,
BD3539NUX-TR,Rohm Semiconductor,IC REG CONV DDR SDRAM 1OUT 8VSON,pmic-voltage-regulators-dc-dc-switching-controllers,2359,1.25,8-UFDFN Exposed Pad,Surface Mount,Active,https://www.rohm.com/datasheet?p=BD3539NUX&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD3539NUX-TR/5720887,"Converter, DDR SDRAM",,,,,,,,,1,-30°C ~ 100°C,,,,2.7V ~ 5.5V,Adjustable,
BD7602GUL-E2,Rohm Semiconductor,IC REG LDO NFC 2OUT 9-VCSP50L1C,pmic-voltage-regulators-dc-dc-switching-controllers,0,0.5082,"9-UFBGA, CSPBGA",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD7602GUL&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD7602GUL-E2/10444106,"LDO, NFC",,,,,,,,,2,-35°C ~ 85°C,,,,2.7V ~ 5.5V,"3V, 2.8V ~ 3.3V",
BD8355MWV-E2,Rohm Semiconductor,IC REG DGTL CAM 7OUT 56UQFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,3.18731,56-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.rohm.com/datasheet?p=BD8355MWV&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD8355MWV-E2/4915413,"Converter, Digital Camera",,,,,,,,,7,-25°C ~ 85°C,,,,4V ~ 10V,Multiple,
BD83850GWL-E2,Rohm Semiconductor,IC REG CONV LCD 2OUT UCSP50L1,pmic-voltage-regulators-dc-dc-switching-controllers,2759,1.97,"12-UFBGA, CSPBGA",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD83850GWL&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD83850GWL-E2/9168721,"Converter, TFT LCD",,,,,,,,,2,-40°C ~ 85°C,,,,2.5V ~ 4.5V,5V,
BD83854GWL-E2,Rohm Semiconductor,IC REG CONV LCD 2OUT UCSP50L1,pmic-voltage-regulators-dc-dc-switching-controllers,3000,0.69423,"12-UFBGA, CSPBGA",Surface Mount,Active,https://www.rohm.com/datasheet?p=BD83854GWL&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD83854GWL-E2/10444472,"Converter, TFT LCD",,,,,,,,,2,-40°C ~ 85°C,,,,2.5V ~ 4.5V,,
BD83854MUV-E2,Rohm Semiconductor,IC REG CONV TFT LCD 2OUT 20VQFN,pmic-voltage-regulators-dc-dc-switching-controllers,2500,1.8,20-VFQFN Exposed Pad,Surface Mount,Active,https://www.rohm.com/datasheet?p=BD83854MUV&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD83854MUV-E2/10444500,"Converter, TFT LCD",,,,,,,,,2,-40°C ~ 85°C,,,,2.5V ~ 4.5V,,
BD8621EFV-E2,Rohm Semiconductor,IC REG CTRLR TV 1OUT HTSSOP-B20,pmic-voltage-regulators-dc-dc-switching-controllers,0,4.5,"20-VSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4270/BD8621EFV.pdf,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD8621EFV-E2/10444115,"Controller, Power Supplies",,,,,,,,,3,,,,,,,
BD9639MWV-E2,Rohm Semiconductor,IC REG DGTL CAM 6OUT 56UQFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,3.55,56-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.rohm.com/datasheet?p=BD9639MWV&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD9639MWV-E2/4915425,"Converter, Digital Camera",,,,,,,,,6,-20°C ~ 85°C,,,,2.5V ~ 5.5V,Multiple,
BD9757MWV-E2,Rohm Semiconductor,IC REG DGTL CAM 8OUT 44UQFN,pmic-voltage-regulators-dc-dc-switching-controllers,0,3.62,44-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/rohm-semiconductor/BD9757MWV-E2/10444150,"Converter, Digital Camera",,,,,,,,,8,-25°C ~ 85°C,,,,24V,Multiple,
BU1850MUV-E2,Rohm Semiconductor,IC XPNDR 400KHZ I2C 35VB,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/7558/BU1850MUV.pdf,https://www.digikey.com/en/products/detail/rohm-semiconductor/BU1850MUV-E2/3947492,,400 kHz,,Not Verified,POR,,I2C,Yes,8,,-30°C ~ 85°C,Open Drain,,,,,1.65V ~ 3.6V
BU8272GUW-E2,Rohm Semiconductor,IC XPNDR 400KHZ I2C 35VBGA,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.0,35-VFBGA,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/rohm-semiconductor/BU8272GUW-E2/2673813,,400 kHz,,Not Verified,,,I2C,Yes,20,,-25°C ~ 85°C,Open Drain,,,,,1.65V ~ 1.95V
CA3277E,Harris Corporation,IC REG LINEAR DUAL 5V REG,pmic-voltage-regulators-dc-dc-switching-controllers,27000,1.43,"16-DIP (0.300"", 7.62mm)",Through Hole,Active,https://rocelec.widen.net/view/pdf/lrmigita9w/HRISD019-7-39.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CA3277E/12112408,"Controller/Converter, Multimedia Processors",,,,,,,,,2,-40°C ~ 85°C,,,,18V,5V,
CAT9534HV4I-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16TQFN,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.9,16-WQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/CAT9534HV4I-GT2/2193929,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9534WI-G,onsemi,"PARALLEL I/O PORT, 8-BIT, 8 I/O,",pmic-voltage-regulators-dc-dc-switching-regulators,15745,1.9,-,-,Active,https://rocelec.widen.net/view/pdf/v9mva80go7/ONSMS17569-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9534WI-G/15642056,,,,Not Verified,,,,,,,,,,*,,,
CAT9534WI-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.0625,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/CAT9534WI-GT2/1873503,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9534YI-G,Catalyst Semiconductor Inc.,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,32302,1.8,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/e5dqiiccrd/CATSS00970-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9534YI-G/12112902,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,CAT9534,,,2.3V ~ 5.5V
CAT9534YI-GT2,onsemi,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.8,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/CAT9534YI-GT2/1873504,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554AHV4I-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16TQFN,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.8,16-WQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/onsemi/CAT9554AHV4I-GT2/2748111,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554AWGI-T2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,6000,0.55,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/hozimvwgno/ONSMS19883-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9554AWGI-T2/16350859,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,"Open Collector, Open Drain, Push-Pull",,CAT9554,,,2.3V ~ 5.5V
CAT9554AWI-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.67724,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/cat9554-d.pdf,https://www.digikey.com/en/products/detail/onsemi/CAT9554AWI-GT2/1631121,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554AYGI,onsemi,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,3544,0.55,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/hozimvwgno/ONSMS19883-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9554AYGI/16351024,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,"Open Collector, Open Drain, Push-Pull",,CAT9554,,,2.3V ~ 5.5V
CAT9554AYGI-T2,onsemi,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,2000,0.55,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/hozimvwgno/ONSMS19883-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9554AYGI-T2/16350651,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,"Open Collector, Open Drain, Push-Pull",,CAT9554,,,2.3V ~ 5.5V
CAT9554AYI-G,Catalyst Semiconductor Inc.,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,518,1.07,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/hozimvwgno/ONSMS19883-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9554AYI-G/12113558,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,CAT9554A,,,2.3V ~ 5.5V
CAT9554AYI-GT2,onsemi,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.07,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/cat9554-d.pdf,https://www.digikey.com/en/products/detail/onsemi/CAT9554AYI-GT2/1631122,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554HV4I-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16TQFN,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.16,16-WQFN Exposed Pad,Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/cat9554-d.pdf,https://www.digikey.com/en/products/detail/onsemi/CAT9554HV4I-GT2/2193926,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554WI-G,onsemi,IC XPNDR 400KHZ I2C SMBUS 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.07,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4529/CAT9554_ds.pdf,https://www.digikey.com/en/products/detail/onsemi/CAT9554WI-G/13891749,,400 kHz,,Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,CAT9554,,,2.3V ~ 5.5V
CAT9554WI-GT2,onsemi,IC XPNDR 400KHZ I2C SMBUS 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.67724,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.onsemi.com/pdf/datasheet/cat9554-d.pdf,https://www.digikey.com/en/products/detail/onsemi/CAT9554WI-GT2/1631123,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,2.3V ~ 5.5V
CAT9554YGI,onsemi,IC XPND 400KHZ I2C SMBUS 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,1936,0.59,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/hozimvwgno/ONSMS19883-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/CAT9554YGI/16350772,,400 kHz,"10mA, 24mA",Not Verified,POR,,"I2C, SMBus",Yes,8,,-40°C ~ 85°C,"Open Collector, Open Drain, Push-Pull",,CAT9554,,,2.3V ~ 5.5V
