MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Filter Order,Filter Type,Frequency - Cutoff or Center,Grade,Number of Filters,Qualification,Series,Voltage - Supply
HMC895,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC895/5979763,,Band Pass,,,1,,,
HMC895LP4E,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc895.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC895LP4E/3985161,,Band Pass,,,1,,,
HMC895LP4ETR,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc895.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC895LP4ETR/5304394,,Band Pass,,,1,,,
HMC896,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC896/5979764,,Band Pass,,,1,,,
HMC896-SX,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC896-SX/5979765,,Band Pass,,,1,,,
HMC896LP4E,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc896.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC896LP4E/3985162,,Band Pass,,,1,,,
HMC896LP4ETR,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc896.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC896LP4ETR/5304395,,Band Pass,,,1,,,
HMC897,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc897.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC897/5126640,,Band Pass,,,1,,,0V  ~ 10V
HMC897-SX,Analog Devices Inc.,IC MMIC BAND PASS FLTR DIE,pmic-led-drivers,0,0.0,-,-,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc897.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC897-SX/4824027,,,,,,,*,
HMC897LP4E,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,137.54,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc897.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC897LP4E/5638431,,Band Pass,,,1,,,0V  ~ 10V
HMC897LP4ETR,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc897.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC897LP4ETR/4503032,,Band Pass,,,1,,,0V  ~ 10V
HMC898LP4E,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc898.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC898LP4E/3985164,,Band Pass,,,1,,,14V
HMC899,Analog Devices Inc.,IC FILTER BAND PASS DIE,pmic-led-drivers,0,0.0,Die,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc899.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC899/5126641,,Band Pass,,,1,,,
HMC899-SX,Analog Devices Inc.,IC MMIC BAND PASS FLTR DIE,pmic-led-drivers,0,0.0,-,-,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc899.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC899-SX/4824028,,,,,,,*,
HMC899LP4E,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc899.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC899LP4E/3985165,,Band Pass,,,1,,,
HMC899LP4ETR,Analog Devices Inc.,IC FILTER BAND PASS 24SMT,pmic-led-drivers,0,0.0,24-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc899.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC899LP4ETR/5304397,,Band Pass,,,1,,,
HMC900LP5ETR,Analog Devices Inc.,IC FILTER 3.5-50MHZ LOPASS 32SMT,pmic-led-drivers,0,0.0,32-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/hmc900.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/HMC900LP5ETR/3660300,6th,Low Pass,3.5MHz ~ 50MHz,,2,,,4.75V ~ 5.25V
HSP43124PC-45,Harris Corporation,SERIAL I/O FILTER,pmic-led-drivers,2338,21.83,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/hvvguhj1uk/HRISD035-5-43.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43124PC-45/12609205,,Serial I/O,,,6,,,4.75V ~ 5.25V
HSP43124SC-45Z,Renesas Electronics Corporation,IC FILTER SERIAL I/O 28SOIC,pmic-led-drivers,0,0.0,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1139/hsp43124.pdf,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HSP43124SC-45Z/1975970,,Serial I/O,,,6,,,4.75V ~ 5.25V
HSP43124SI-40,Intersil,"DIGITAL FILTER, MOS",pmic-led-drivers,1006,23.88,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/ujxsbytub7/INSLS03740-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43124SI-40/12109141,,Serial I/O,,,6,,,4.75V ~ 5.25V
HSP43168GC-45,Harris Corporation,DUAL FIR FILTER,pmic-led-drivers,824,68.91,84-CPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/ajtlpuqyuo/HRISD035-5-44.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168GC-45/12596979,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168JC-33,Intersil,DAUL FIR FILTER,pmic-led-drivers,822,71.3,84-LCC (J-Lead),Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/gpvclclafb/HRISD00046-3-192.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168JC-33/11514056,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168JC-33Z,Renesas Electronics Corporation,IC FILTER FIR 84PLCC,pmic-led-drivers,0,0.0,84-LCC (J-Lead),Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/928/hsp43168.pdf,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HSP43168JC-33Z/2042791,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168JC-40,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,4178,42.69,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/gpvclclafb/HRISD00046-3-192.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168JC-40/12108094,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168JC-45,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,404,42.9,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/vi0mzrhsmc/INSLS03488-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168JC-45/12108793,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168JC-45S5001,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,25,42.9,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168JC-45S5001/12611677,,,,,,,*,
HSP43168JI-40,Intersil,"DIGITAL FILTER, 10-BIT PQCC84",pmic-led-drivers,680,44.46,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/vi0mzrhsmc/INSLS03488-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168JI-40/12110587,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168VC-33,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,4854,36.26,100-BQFP,Surface Mount,Active,https://rocelec.widen.net/view/pdf/vi0mzrhsmc/INSLS03488-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168VC-33/12109717,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168VC-40,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,899,42.69,100-BQFP,Surface Mount,Active,https://rocelec.widen.net/view/pdf/vi0mzrhsmc/INSLS03488-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168VC-40/12109337,,FIR,,,2,,,4.75V ~ 5.25V
HSP43168VC-45,Harris Corporation,DAUL FIR FILTER,pmic-led-drivers,88,160.05,100-BQFP,Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/gpvclclafb/HRISD00046-3-192.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43168VC-45/11553801,,FIR,,,2,,,4.75V ~ 5.25V
HSP43216J1-52,Harris Corporation,"HALFBAND FILTER, UPTO 52MSPS, 16",pmic-led-drivers,106,34.54,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43216J1-52/12607857,,,,,,,*,
HSP43216JC-52,Intersil,HALFBAND FILTER,pmic-led-drivers,1010,121.85,84-LCC (J-Lead),Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/gdwhhswyhm/HRISS548-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43216JC-52/11553396,,Half Band,,,4,,,4.75V ~ 5.25V
HSP43216JC-52S2485,Intersil,HALFBAND FILTER,pmic-led-drivers,75,32.65,-,-,Active,https://rocelec.widen.net/view/pdf/gdwhhswyhm/HRISS548-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43216JC-52S2485/12109067,,,,,,,*,
HSP43216JC-52Z,Renesas Electronics Corporation,IC FILTER HALF BAND 84PLCC,pmic-led-drivers,0,0.0,84-LCC (J-Lead),Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1001/hsp43216.pdf,https://www.digikey.com/en/products/detail/renesas-electronics-corporation/HSP43216JC-52Z/2042792,,Half Band,,,4,,,4.75V ~ 5.25V
HSP43216JI-52,Harris Corporation,HALFBAND FILTER,pmic-led-drivers,33,69.05,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/gdwhhswyhm/HRISS548-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43216JI-52/12110134,,Half Band,,,4,,,4.75V ~ 5.25V
HSP43220GC-15,Harris Corporation,DECIMATING DIGITAL FILTER,pmic-led-drivers,176,90.15,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/r380im96jt/HRISD035-5-46.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220GC-15/12108950,,Digital,,,2,,,4.75V ~ 5.25V
HSP43220GM-15/883,Harris Corporation,DECIMATING DIGITAL FILTER,pmic-led-drivers,77,142.29,84-BCPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/lnd1on3udh/HRISD018-3-83.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220GM-15-883/12109946,,Digital,,,2,,,4.5V ~ 5.5V
HSP43220JC-15,Harris Corporation,DECIMATING DIGITAL FILTER,pmic-led-drivers,3955,70.35,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/l7depkuetx/HRISD00046-3-194.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220JC-15/12109424,,Digital,,,2,,,4.75V ~ 5.25V
HSP43220JC-25,Intersil,DECIMATING DIGITAL FILTER,pmic-led-drivers,420,147.88,84-LCC (J-Lead),Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/r5uaki4cn4/INSL-S-A0005461758-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220JC-25/11555215,,Digital,,,1,,,4.75V ~ 5.25V
HSP43220JC-33,Intersil,"DIGITAL FILTER, 16-BI",pmic-led-drivers,148,286.39,84-LCC (J-Lead),Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/r5uaki4cn4/INSL-S-A0005461758-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220JC-33/11539788,,Digital,,,1,,,4.75V ~ 5.25V
HSP43220VC-25,Harris Corporation,DECIMATING DIGITAL FILTER,pmic-led-drivers,3408,91.86,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/r380im96jt/HRISD035-5-46.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220VC-25/12111111,,Digital,,,2,,,4.75V ~ 5.25V
HSP43220VC-33,Harris Corporation,DECIMATING DIGITAL FILTER,pmic-led-drivers,2661,80.89,100-BQFP,Surface Mount,Active,https://rocelec.widen.net/view/pdf/cvfnuddqm1/INSLS03496-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43220VC-33/12110175,,Digital,,,4,,,4.75V ~ 5.25V
HSP43481JC-20,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,150,30.31,68-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/tuxrusktig/HRISSB03-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43481JC-20/12110107,,Digital,,,4,,,
HSP43881GC-25,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,236,37.85,85-BCPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/g5fckuxzgr/HRISD018-3-110.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43881GC-25/12111019,,Digital,,,8,,,4.75V ~ 5.25V
HSP43881JC-20,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,191,18.5,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/g5fckuxzgr/HRISD018-3-110.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43881JC-20/12111299,,Digital,,,8,,,4.75V ~ 5.25V
HSP43881JC-25,Intersil,"DIGITAL FILTER, 8-BIT PQCC84",pmic-led-drivers,615,24.41,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/zml9o5inlw/INSLS03598-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43881JC-25/12109755,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891GC-20,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,100,32.9,85-BCPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891GC-20/12110557,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891GC-25,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,361,39.75,85-BCPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891GC-25/12109625,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891GC-30,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,277,49.66,85-BCPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891GC-30/12111447,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891JC-20,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,11104,36.24,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891JC-20/12615605,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891JC-25,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,617,25.16,84-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891JC-25/12605438,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP43891VC-20,Harris Corporation,DIGITAL FILTER,pmic-led-drivers,208,20.13,100-BQFP,Surface Mount,Active,https://rocelec.widen.net/view/pdf/jjczl1px4x/HRISS050-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP43891VC-20/12111032,,"Digital, FIR",,,8,,,4.75V ~ 5.25V
HSP48901GC-20,Harris Corporation,IMAGE FILTER,pmic-led-drivers,1755,34.42,68-CPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/rdfg0rqt0h/HRISD018-4-31.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP48901GC-20/12112326,,FIR,30MHz,,2,,,4.75V ~ 5.25V
HSP48901GC-30,Harris Corporation,IMAGE FILTER,pmic-led-drivers,1374,43.89,68-CPGA,Through Hole,Active,https://rocelec.widen.net/view/pdf/rdfg0rqt0h/HRISD018-4-31.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP48901GC-30/12112332,,FIR,30MHz,,2,,,4.75V ~ 5.25V
HSP48901JC-20,Harris Corporation,FILTER IMAGE 100NF ESD SMD,pmic-led-drivers,84,30.28,68-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/rdfg0rqt0h/HRISD018-4-31.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP48901JC-20/12603634,,,,,,,,
HSP48901JC-30,Intersil,"DIGITAL FILTER, 8-BIT PQCC68",pmic-led-drivers,725,35.5,68-LCC (J-Lead),Surface Mount,Active,https://rocelec.widen.net/view/pdf/ywdvrcnxdg/INSL-S-A0003695991-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/HSP48901JC-30/12113172,,FIR,30MHz,,2,,,4.75V ~ 5.25V
LMF100CCN/NOPB,Texas Instruments,IC FILTER 100KHZ SWITCHED 20DIP,pmic-led-drivers,0,5.15593,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_296_LMF100.pdf,https://www.digikey.com/en/products/detail/texas-instruments/LMF100CCN-NOPB/229025,4th,Universal Switched Capacitor,100kHz,,2,,,4V ~ 15V
LMF100CIWM,Texas Instruments,IC FILTER 100KHZ SWITCH 20SOIC,pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_296_LMF100.pdf,https://www.digikey.com/en/products/detail/texas-instruments/LMF100CIWM/3701224,4th,Universal Switched Capacitor,100kHz,,2,,,4V ~ 15V
LMF100CIWM/NOPB,Texas Instruments,IC FILTER 100KHZ SWITCH 20SOIC,pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_296_LMF100.pdf,https://www.digikey.com/en/products/detail/texas-instruments/LMF100CIWM-NOPB/182357,4th,Universal Switched Capacitor,100kHz,,2,,,4V ~ 15V
LMF100CIWMX,Texas Instruments,IC FILTER 100KHZ SWITCH 20SOIC,pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_296_LMF100.pdf,https://www.digikey.com/en/products/detail/texas-instruments/LMF100CIWMX/3696854,4th,Universal Switched Capacitor,100kHz,,2,,,4V ~ 15V
LMF100CIWMX/NOPB,Texas Instruments,IC FILTER 100KHZ SWITCH 20SOIC,pmic-led-drivers,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4848/DS_296_LMF100.pdf,https://www.digikey.com/en/products/detail/texas-instruments/LMF100CIWMX-NOPB/367459,4th,Universal Switched Capacitor,100kHz,,2,,,4V ~ 15V
LMF40CIWM-100,National Semiconductor,SWITCHED CAPACITOR FILTER,pmic-led-drivers,507,3.29,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/stbkpmnkct/NATLS20218-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/LMF40CIWM-100/12120680,4th,"Butterworth, Low Pass Switched Capacitor",100mHz ~ 40kHz,,1,,,4V ~ 14V
LT1567CMS8,Analog Devices Inc.,IC OPAMP/INV BUILDNG BLOCK 8MSOP,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567CMS8/456582,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567CMS8#PBF,Analog Devices Inc.,IC FILTER 5MHZ ANTIALIASNG 8MSOP,pmic-led-drivers,170,7.4,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567CMS8-PBF/891223,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567CMS8#TR,Analog Devices Inc.,IC OPAMP/INV BUILDNG BLOCK 8MSOP,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567CMS8-TR/456519,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567CMS8#TRPBF,Analog Devices Inc.,IC FILTER 5MHZ ANTIALIASNG 8MSOP,pmic-led-drivers,0,4.23972,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567CMS8-TRPBF/961282,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567IMS8,Analog Devices Inc.,IC BLOCK BUILD FLTR LONOIS 8MSOP,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567IMS8/630836,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567IMS8#PBF,Analog Devices Inc.,IC FILTER 5MHZ ANTIALIASNG 8MSOP,pmic-led-drivers,0,8.93,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567IMS8-PBF/962853,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567IMS8#TR,Analog Devices Inc.,IC BLOCK BUILD FLTR LONOIS 8MSOP,pmic-led-drivers,0,0.0,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567IMS8-TR/631140,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1567IMS8#TRPBF,Analog Devices Inc.,IC FILTER 5MHZ ANTIALIASNG 8MSOP,pmic-led-drivers,0,5.20339,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1567fa.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1567IMS8-TRPBF/958274,2nd,Antialiasing,5MHz,,1,,,2.7V ~ 12V
LT1568CGN,Analog Devices Inc.,IC FILTER BUILDING BLOCK 16SSOP,pmic-led-drivers,0,0.0,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/1568f.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1568CGN/559736,2nd,Band Pass,200kHz,,2,,,"2.7V ~ 11V, ±2.7V ~ 5.5V"
LT1568CGN#PBF,Analog Devices Inc.,IC FILTER 200KHZ BANDPASS 16SSOP,pmic-led-drivers,1486,14.49,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/1568f.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/LT1568CGN-PBF/889768,2nd,Band Pass,200kHz,,2,,,"2.7V ~ 11V, ±2.7V ~ 5.5V"
