MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Data Interface,Data Rate,Duplex,"Dynamic Range, ADCs / DACs (db) Typ",Function,Grade,Logic Type,Number of ADCs / DACs,Number of Bits per Element,Number of Drivers/Receivers,Number of Elements,Operating Temperature,Output Type,Protocol,Qualification,Receiver Hysteresis,Resolution (Bits),"S/N Ratio, ADCs / DACs (db) Typ",Series,Sigma Delta,Type,Voltage - Supply,"Voltage - Supply, Analog","Voltage - Supply, Digital"
W681512SG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 1CH 20SOP,logic-signal-switches-multiplexers-decoders,0,2.2484,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.nuvoton.com/export/resource-files/W681512%20Datasheet%20C17.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681512SG-TR/968558,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W681512WG,Nuvoton Technology Corporation,IC VOICEBND CODEC 5V 1CH 20TSSOP,logic-signal-switches-multiplexers-decoders,0,2.01739,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.nuvoton.com/export/resource-files/W681512%20Datasheet%20C17.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681512WG/968618,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W681512WG TR,Nuvoton Technology Corporation,IC VOICEBND CODEC 5V 1CH 20TSSOP,logic-signal-switches-multiplexers-decoders,0,2.1098,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://www.nuvoton.com/export/resource-files/W681512%20Datasheet%20C17.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681512WG-TR/968559,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W681513S,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V USB 20SOP,logic-signal-switches-multiplexers-decoders,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2575/W681513%20Rev2005.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681513S/614709,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W681513SG,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V USB 20SOP,logic-signal-switches-multiplexers-decoders,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2575/W681513%20Rev2005.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681513SG/968619,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W681513SG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V USB 20SOP,logic-signal-switches-multiplexers-decoders,0,1.52712,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2575/W681513%20Rev2005.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W681513SG-TR/968560,PCM Audio Interface,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682310R,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/407/W682510%2CW682310.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310R/614711,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682310RG,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,3.2925,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310RG/968620,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682310RG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,3.38492,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310RG-TR/968561,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682310S,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/407/W682510%2CW682310.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310S/614712,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682310SG,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,3.0954,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310SG/968621,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682310SG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 3V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,3.1878,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682310SG-TR/968562,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,2.7V ~ 3.8V,2.7V ~ 3.8V
W682510R,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,0.0,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/407/W682510%2CW682310.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510R/614715,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682510RG,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,3.09537,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510RG/968623,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682510RG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 20SSOP,logic-signal-switches-multiplexers-decoders,0,3.1878,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510RG-TR/968563,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682510S,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,0.0,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/407/W682510%2CW682310.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510S/614716,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682510SG,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,3.0954,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510SG/968624,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W682510SG TR,Nuvoton Technology Corporation,IC VOICEBAND CODEC 5V 2CH 24SOP,logic-signal-switches-multiplexers-decoders,0,2.88821,"24-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W682510SG-TR/968564,PCM Audio Interface,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,8 b,,,No,PCM,,4.5V ~ 5.5V,4.5V ~ 5.5V
W684386FG,Nuvoton Technology Corporation,IC CODEC SLCC 16 BIT 128QFP,logic-signal-switches-multiplexers-decoders,0,0.0,-,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/532/W684386_PB.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/W684386FG/4360440,,,,,,,,2 / 2,,,,,,,,,16 b,,,Yes,General Purpose,,3.3V,3.3V
WAU8812RG,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR 28SSOP,logic-signal-switches-multiplexers-decoders,0,0.0,"28-SSOP (0.209"", 5.30mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/808/WAU8812.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8812RG/1964920,Serial,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,,91 / 93,emPowerAudio™,No,Audio,,2.5V ~ 3.6V,1.71V ~ 1.95V
WAU8812RG TR,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR 28SSOP,logic-signal-switches-multiplexers-decoders,0,0.0,"28-SSOP (0.209"", 5.30mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/808/WAU8812.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8812RG-TR/4360533,"I2S, I2S, Serial, SPI™",,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,,91 / 93,emPowerAudio™,No,Audio,,2.5V ~ 3.6V,1.71V ~ 1.95V
WAU8812YG,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR 32-QFN,logic-signal-switches-multiplexers-decoders,0,0.0,32-VFQFN,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/808/WAU8812.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8812YG/1964915,Serial,,,,,,,1 / 1,,,,-40°C ~ 85°C,,,,,,91 / 93,emPowerAudio™,No,Audio,,2.5V ~ 3.6V,1.71V ~ 1.95V
WAU8814YG,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR,logic-signal-switches-multiplexers-decoders,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8814YG/9384557,,,,,,,,,,,,,,,,,,,,,,,,
WAU8814YG TR,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR,logic-signal-switches-multiplexers-decoders,0,0.0,-,-,Obsolete,,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8814YG-TR/9384558,,,,,,,,,,,,,,,,,,,,,,,,
WAU8822YG,Nuvoton Technology Corporation,IC STER AUDIO CODEC 24BIT 32-QFN,logic-signal-switches-multiplexers-decoders,0,0.0,32-VFQFN,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1014/WAU8822.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8822YG/1964921,I2S,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,90 / 94,emPowerAudio™,Yes,Stereo Audio,,2.5V ~ 3.6V,1.65V ~ 3.6V
WAU8822YG TR,Nuvoton Technology Corporation,IC MON AUD CODEC SPKR DVR 32QFN,logic-signal-switches-multiplexers-decoders,0,0.0,32-VFQFN,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1014/WAU8822.pdf,https://www.digikey.com/en/products/detail/nuvoton-technology-corporation/WAU8822YG-TR/4360534,I2S,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,90 / 94,emPowerAudio™,Yes,Stereo Audio,,2.5V ~ 3.6V,1.65V ~ 3.6V
WCD-9326-0-113FOWPSP-HR-03-0,Qualcomm,LOW-TIER AUDIO CODEC CHIP WITH L,logic-signal-switches-multiplexers-decoders,0,3.2032,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9326-0-113FOWPSP-HR-03-0/29422259,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9326-0-113FOWPSP-SR-03-0,Qualcomm,LOW-TIER AUDIO CODEC CHIP WITH L,logic-signal-switches-multiplexers-decoders,0,3.2032,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9326-0-113FOWPSP-SR-03-0/29422310,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9326-0-113FOWPSP-TR-03-0,Qualcomm,LOW-TIER AUDIO CODEC CHIP WITH L,logic-signal-switches-multiplexers-decoders,0,3.2032,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9326-0-113FOWPSP-TR-03-0/29422335,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9335-0-113FOWPSP-HR-03-0,Qualcomm,HIGH-TIER AUDIO CODEC CHIP WITH,logic-signal-switches-multiplexers-decoders,0,3.85,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9335-0-113FOWPSP-HR-03-0/29422189,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9335-0-113FOWPSP-MT-03-0,Qualcomm,HIGH-TIER AUDIO CODEC CHIP WITH,logic-signal-switches-multiplexers-decoders,0,3.85,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9335-0-113FOWPSP-MT-03-0/29422357,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9335-0-113FOWPSP-SR-03-0,Qualcomm,HIGH-TIER AUDIO CODEC CHIP WITH,logic-signal-switches-multiplexers-decoders,0,3.85,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9335-0-113FOWPSP-SR-03-0/29422392,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9335-0-113FOWPSP-TR-03-0,Qualcomm,HIGH-TIER AUDIO CODEC CHIP WITH,logic-signal-switches-multiplexers-decoders,0,3.85,113-UFBGA,Surface Mount,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9335-0-113FOWPSP-TR-03-0/29422208,"I2C, I2S, Serial",,,,,,,6 / 7,,,,-30°C ~ 85°C,,,,,"12 b, 16 b, 20 b, 24 b, 32 b",109 / 130,,No,Stereo Audio,,1.7V ~ 1.9V,3.15V ~ 4.6V
WCD-9340-0-154WLPSP-HR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.1282,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9340-0-154WLPSP-HR-01-0/29422309,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9340-0-154WLPSP-SR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.1282,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9340-0-154WLPSP-SR-01-0/29422484,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9340-0-154WLPSP-TR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.1282,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9340-0-154WLPSP-TR-01-0/29422374,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9341-0-154WLPSP-HR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.6518,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9341-0-154WLPSP-HR-01-0/29422438,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9341-0-154WLPSP-SR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.6518,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9341-0-154WLPSP-SR-01-0/29422287,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9341-0-154WLPSP-TR-01-0,Qualcomm,PREMIUM TIER CODEC WITH PROGRAMM,logic-signal-switches-multiplexers-decoders,0,5.6518,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9341-0-154WLPSP-TR-01-0/29422176,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9370-0-WLPSP55-HR-01-4,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,1.848,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9370-0-WLPSP55-HR-01-4/29422466,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9370-0-WLPSP55-SR-01-4,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,1.848,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9370-0-WLPSP55-SR-01-4/29422421,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9370-0-WLPSP55-TR-01-4,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,1.848,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9370-0-WLPSP55-TR-01-4/29422243,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9380-0-FOWPSP60-HR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.1868,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9380-0-FOWPSP60-HR-00-0/29422247,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9380-0-FOWPSP60-SR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.1868,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9380-0-FOWPSP60-SR-00-0/29422301,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9380-0-FOWPSP60-TR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.1868,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9380-0-FOWPSP60-TR-00-0/29422227,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9385-0-FOWPSP60-HR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.695,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9385-0-FOWPSP60-HR-00-0/29422302,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9385-0-FOWPSP60-SR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.695,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9385-0-FOWPSP60-SR-00-0/29422444,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9385-0-FOWPSP60-TR-00-0,Qualcomm,CODEC ANALOG PRODUCT USING NEW A,logic-signal-switches-multiplexers-decoders,0,2.695,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9385-0-FOWPSP60-TR-00-0/29422191,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9395-0-FOWPSP78-HR-R2-0,Qualcomm,CODEC ANALOG PRODUCT USING AUDIO,logic-signal-switches-multiplexers-decoders,0,2.2176,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9395-0-FOWPSP78-HR-R2-0/29422293,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9395-0-FOWPSP78-SR-R2-0,Qualcomm,CODEC ANALOG PRODUCT USING AUDIO,logic-signal-switches-multiplexers-decoders,0,2.2176,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9395-0-FOWPSP78-SR-R2-0/29422275,,,,,,,,,,,,,,,,,,,,,,,,
WCD-9395-0-FOWPSP78-TR-R2-0,Qualcomm,CODEC ANALOG PRODUCT USING AUDIO,logic-signal-switches-multiplexers-decoders,0,2.2176,-,-,Active,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8918/WCD-9380-0-FOWPSP60-TR-00-0.pdf,https://www.digikey.com/en/products/detail/qualcomm/WCD-9395-0-FOWPSP78-TR-R2-0/29422464,,,,,,,,,,,,,,,,,,,,,,,,
WM1616CLGEFL/RV,Cirrus Logic Inc.,WM1616 - AC97 HI-FI CODEC + PCM,logic-signal-switches-multiplexers-decoders,6768,6.31,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/WM1616CLGEFL-RV/15643269,,,,,,,,,,,,,,,,,,,*,,,,,
WM1616CLGEFL/V,Cirrus Logic Inc.,WM1616 - AC97 HI-FI CODEC + PCM,logic-signal-switches-multiplexers-decoders,17770,6.26,-,-,Active,,https://www.digikey.com/en/products/detail/rochester-electronics-llc/WM1616CLGEFL-V/15638871,,,,,,,,,,,,,,,,,,,*,,,,,
WM1811AECS/R,Cirrus Logic Inc.,IC CODEC STEREO MULTI-CH 80BGA,logic-signal-switches-multiplexers-decoders,0,3.57288,"80-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2554/WM1811A.pdf,https://www.digikey.com/en/products/detail/cirrus-logic-inc/WM1811AECS-R/5036720,"I2S, PCM",,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,95 / 100,,Yes,Stereo Audio,,1.71V ~ 2V,1.62V ~ 3.6V
WM1811GECS/R,Cirrus Logic Inc.,IC CODEC STEREO MULTI-CH 80BGA,logic-signal-switches-multiplexers-decoders,0,0.0,"80-UFBGA, WLCSP",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2554/WM1811A.pdf,https://www.digikey.com/en/products/detail/cirrus-logic-inc/WM1811GECS-R/5144090,,,,,,,,2 / 2,,,,-40°C ~ 85°C,,,,,24 b,,,Yes,Audio,,1.71V ~ 2V,1.62V ~ 3.6V
WM5102ECS/R,Ampleon USA Inc.,WM5MultimedCODEC,logic-signal-switches-multiplexers-decoders,22,13.64,-,-,Active,https://rocelec.widen.net/view/pdf/ftszyhvmzd/WM5102_Rev4.2.pdf?u=ovmfp3,https://www.digikey.com/en/products/detail/rochester-electronics-llc/WM5102ECS-R/18450493,,,,,,,,,,,,,,,,,,,,,,,,
WM5102SECS/R,Cirrus Logic Inc.,IC CODEC AUDIO HUB W/DSP 137WCSP,logic-signal-switches-multiplexers-decoders,0,0.0,"137-UFBGA, WCSP",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/cirrus-logic-inc/WM5102SECS-R/5305239,SLIMbus,,,,,,,6 / 7,,,,-40°C ~ 85°C,,,,,24 b,96 / 120,,Yes,Audio,,1.7V ~ 1.9V,1.7V ~ 3.47V
