MPN,Manufacturer,Description,Category,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Accuracy - Highest (Lowest),Applications,Battery Chemistry,Bidirectional Channels,Capacitance @ Frequency,Clock Frequency,"Coded, Keyed",Color,Configuration,Connectivity,Contents,Control Features,Core Processor,Core Size,Count Rate,Current - Output,Current - Output (Max),"Current - Output High, Low",Current - Output Source/Sink,Current - Peak Pulse (10/1000µs),Current - Quiescent (Iq),Current - Supply,Current - Supply (Max),Data Converters,Data Interface,Data Rate,DigiKey Programmable,Direction,Duplex,"Dynamic Range, ADCs / DACs (db) Typ",EEPROM Size,Fault Protection,Features,Filter Order,Filter Type,For Use With/Related Products,Frequency - Cutoff or Center,Function,Gender,Grade,Includes,Input Type,Interface,Internal Switch(s),Interrupt Output,Logic Type,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Number of ADCs / DACs,Number of Bits,Number of Bits per Element,Number of Bits/Stages,Number of Channels,Number of Circuits,Number of Drivers/Receivers,Number of Elements,Number of Filters,Number of I/O,Number of Inputs,Number of Outputs,Number of Positions,Number of Regulators,Number of Taps,Operating Temperature,Oscillator Type,Output,Output Configuration,Output Type,PSRR,Peripherals,Power (Watts),Power - Peak Pulse,Power - Rated,Power Line Protection,Program Memory Size,Program Memory Type,Programmable Features,Programmable Type,Protection Features,Protocol,Qualification,RAM Size,Ratio - Input:Output,Rds On (Typ),Receiver Hysteresis,Reset,Resistance (Ohms),Resistance - Wiper (Ohms) (Typ),Resolution,Resolution (Bits),"S/N Ratio, ADCs / DACs (db) Typ",Schmitt Trigger Input,Sensing Range,Sensing Temperature - Local,Sensing Temperature - Remote,Sensitivity,Sensor Type,Series,Sigma Delta,Size,Speed,Stacking Direction,Standards,Style,Supply Voltage,Switch Type,Taper,Technology,Temperature Coefficient (Typ),Terminal Size,Terminal Type,Termination,Termination Style,Test Condition,Thread Size,Timing,Tolerance,Trigger Type,Type,Unidirectional Channels,Voltage - Breakdown (Min),Voltage - Clamping (Max) @ Ipp,Voltage - Input,Voltage - Input (Max),Voltage - Load,Voltage - Output,Voltage - Output (Max),Voltage - Output (Min/Fixed),Voltage - Reverse Standoff (Typ),Voltage - Supply,Voltage - Supply (Vcc/Vdd),"Voltage - Supply, Analog","Voltage - Supply, Digital",Voltage Dropout (Max),"Write Cycle Time - Word, Page"
MAX4374TEUB,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,1.8625,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB/471448,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4374TEUB+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,267,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB/1702196,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4374TEUB+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,2486,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB-T/1703339,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4374TEUB+TG05,Analog Devices Inc./Maxim Integrated,INTEGRATED CIRCUIT,serial_interface,interface-controllers,0,0.0,-,-,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/693/MAX4373-75_Rev5_5-20-15.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB-TG05/9680810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX4374TEUB+TG069,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB-TG069/11483918,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4374TEUB-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,1.95,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4374TEUB-T/3976456,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FESD,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,0.0,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FESD/471449,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FESD+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,7.2,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FESD/1702193,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FESD-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,0.0,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FESD-T/3976457,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FEUB,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FEUB/471450,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FEUB+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,1938,6.63,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FEUB/1702198,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FEUB+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,4.1734,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FEUB-T/1703338,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375FEUB-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375FEUB-T/3976458,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HESD,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,1.8625,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HESD/471451,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HESD+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,90,6.63,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HESD/1702185,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HESD+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,4.1734,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HESD-T/1703348,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HESD-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,1.95,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HESD-T/3976459,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HEUB,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,1.8125,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HEUB/471452,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HEUB+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,93,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HEUB/1702194,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375HEUB+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,741,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375HEUB-T/1703397,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TESD,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,1.8125,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TESD/471453,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TESD+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,58,6.63,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TESD/1702191,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TESD+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 14-SOIC,serial_interface,interface-controllers,0,4.1734,"14-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TESD-T/1703373,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TEUB,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,1.8625,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TEUB/471454,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TEUB+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,50,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TEUB/1702186,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TEUB+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,2275,4.01,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TEUB-T/1703405,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4375TEUB-T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 10-UMAX/USOP,serial_interface,interface-controllers,0,1.95,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max4373-max4375.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4375TEUB-T/3976460,,,"Current Sensing, Power Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX4468ESA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,serial_interface,interface-controllers,0,0.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX4468ESA/11485509,,,"Cellular Phones, Digital Dictation Devices, Headsets, Hearing Aids, Portable Computing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preamplifier,,,,,,,,,,,,,,,,
MAX5165LCCM+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 48-LQFP,serial_interface,interface-controllers,0,0.0,48-LQFP,Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX5165-MAX5165N.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX5165LCCM/1780475,,,Automatic Test Equipment (ATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample and Hold,,,,,,,,,,,,,,,,
MAX5165LECM+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 48-LQFP,serial_interface,interface-controllers,0,26.55,48-LQFP,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX5165LECM-T/1780604,,,Automatic Test Equipment (ATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample and Hold,,,,,,,,,,,,,,,,
MAX5166NECM+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 48-LQFP,serial_interface,interface-controllers,0,26.55,48-LQFP,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX5166NECM-T/1780627,,,Automatic Test Equipment (ATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample and Hold,,,,,,,,,,,,,,,,
MAX5168LCCM+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 48-LQFP,serial_interface,interface-controllers,0,42.25,48-LQFP,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX5168LCCM/1780463,,,Automatic Test Equipment (ATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample and Hold,,,,,,,,,,,,,,,,
MAX5168LCCM+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 48-LQFP,serial_interface,interface-controllers,0,26.5875,48-LQFP,Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX5168LCCM-T/1780615,,,Automatic Test Equipment (ATE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample and Hold,,,,,,,,,,,,,,,,
MAX9000ESA,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,serial_interface,interface-controllers,0,2.3125,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max9000-max9005.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9000ESA/3976964,,,Smart Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX9000ESA+,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,serial_interface,interface-controllers,36,10.28,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max9000-max9005.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9000ESA/1495347,,,Smart Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
MAX9000ESA+T,Analog Devices Inc./Maxim Integrated,IC AMP SPECIAL 8-SOIC,serial_interface,interface-controllers,0,6.776,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max9000-max9005.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9000ESA-T/1499382,,,Smart Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amplifier, Comparator, Reference",,,,,,,,,,,,,,,,
